vivino_id,winery,year,name,type,rating,price,country,region,image_url
1486832,Quinta do Passadouro,2017,Quinta do Passadouro Douro Touriga Nacional 2017,red,4.2,18.54,Portugal,Douro,//images.vivino.com/thumbs/IqQ8A1G2R1-yPFKTNEKDeg_pl_480x640.png
2372259,Marquês de Marialva,2013,Marquês de Marialva Grande Reserva Tinto 2013,red,4.3,17.26,Portugal,Bairrada,//images.vivino.com/thumbs/MYwpgOOTSdSMDMx-AgYkLg_pl_480x640.png
73949,Cortes de Cima,2016,Cortes de Cima Trincadeira 2016,red,4.1,14.56,Portugal,Alentejano,//images.vivino.com/thumbs/r3TRDGYFRVShj-TES0CaWA_pl_480x640.png
1149925,Aneto,2015,Aneto Tinto 2015,red,3.9,8.23,Portugal,Douro,//images.vivino.com/thumbs/orEkdSoOS1GGDWvUISF8tQ_pl_480x640.png
1983760,Quinta da Romaneira,2017,Quinta da Romaneira Touriga Nacional 2017,red,4.3,19.0,Portugal,Douro,//images.vivino.com/thumbs/vHFZmIJYTReihbyY8f2muw_pl_480x640.png
1197162,D. Graça,2017,D. Graça Reserva 2017,red,4.0,6.99,Portugal,Douro,//images.vivino.com/thumbs/ei0JDy_WQyKax526AUGgww_pl_480x640.png
2865433,Herdade do Rocim,2019,Herdade do Rocim Reserva Tinto 2019,red,4.2,10.18,Portugal,Alentejano,//images.vivino.com/thumbs/lgBB79dhSgCxN8eUBXYNAQ_pl_480x640.png
1587316,Monte Branco,2017,Monte Branco Alento Rosé 2017,rosé,3.9,4.06,Portugal,Alentejo,//images.vivino.com/labels/bsk-DFWSQ4ew_oDTgEfBaA.jpg
16378,Lavradores de Feitoria,2018,Lavradores de Feitoria Três Bagos Sauvignon 2018,white,4.0,7.2,Portugal,Douro,//images.vivino.com/thumbs/Cy11WuT6S9eSDxQ0mwM85g_pl_480x640.png
7101275,Quinta do Noval,2017,Quinta do Noval Syrah 2017,red,4.1,27.88,Portugal,Duriense,//images.vivino.com/thumbs/G00Otm-YSAqsBC4Qiz2WlQ_pl_480x640.png
5376404,Casas Altas - José Madeira Afonso,2017,Casas Altas - José Madeira Afonso Riesling 2017,white,3.8,9.69,Portugal,Beira Interior,//images.vivino.com/labels/IExoO7HWTfq2J9mnlnkCnQ.jpg
1208733,Herdade do Sobroso,2018,Herdade do Sobroso Sobro Tinto 2018,red,3.9,5.58,Portugal,Alentejo,//images.vivino.com/thumbs/7UQs_lBgSp-BrHYE9SyhXA_pl_480x640.png
6518311,Casal Sta. Maria,2019,Casal Sta. Maria Mar de Rosas 2019,rosé,4.2,17.26,Portugal,Lisboa,//images.vivino.com/thumbs/M3K92LwKT_qW_Kag78yoTg_pl_480x640.png
1180697,Terra d'Alter,2013,Terra d'Alter Alentejano Outeiro 2013,red,4.0,22.0,Portugal,Alentejano,//images.vivino.com/thumbs/XN9C4wMyRNqJJVJWm6c22g_pl_480x640.png
4004071,Rovisco Garcia,2015,Rovisco Garcia Superior 2015,red,4.2,27.95,Portugal,Alentejano,//images.vivino.com/labels/OQVEecJ0QQqPYuRXhFqYVQ.jpg
6654643,Arribas Wine Company,2018,Arribas Wine Company Saroto Tinto 2018,red,3.6,9.9,Portugal,Douro,//images.vivino.com/labels/gZSos4sWQ8aag8Y0DL0FXg.jpg
2322648,João Clara,2015,João Clara Tinto 2015,red,3.8,7.9,Portugal,Algarve,//images.vivino.com/thumbs/2n0R9Q3KTN-muCCi-i_WqA_pl_480x640.png
1716937,Quinta das Brôlhas,2016,Quinta das Brôlhas Grande Escolha Tinto 2016,red,4.3,24.39,Portugal,Douro,//images.vivino.com/labels/IYisxbmFQfqB7-QNRbC-vA.jpg
1295490,Quinta de S. José,2015,Quinta de S. José Reserva 2015,red,4.0,32.5,Portugal,Douro,//images.vivino.com/thumbs/fDxS0JOVS_i6gloc9OKdSQ_pl_480x640.png
4260850,Quinta do Avelar,2017,Quinta do Avelar Arinto 2017,white,3.7,7.5,Portugal,Bucelas,//images.vivino.com/thumbs/dXA9Yp9qTPG28Ry4Z_dAHg_pl_480x640.png
5284810,Quinta da Boa Esperança,2018,Quinta da Boa Esperança Fernão Pires 2018,white,3.8,11.2,Portugal,Lisboa,//images.vivino.com/thumbs/queNmPu-TVK8OE0suBz-PQ_pl_480x640.png
1294098,Marcio Lopes,2018,Marcio Lopes Pequenos Rebentos Trajadura - Alvarinho 2018,white,3.7,19.9,Portugal,Vinho Verde,//images.vivino.com/labels/tK_wCvnXTNeuMMOyATOkaA.jpg
6815100,Adega 23,2017,Adega 23 Tinto 2017,red,4.0,12.5,Portugal,Douro,//images.vivino.com/labels/jqEMCYS6RH2cPPnpVl0-1A.jpg
1255594,Dona Berta,2010,Dona Berta Vinha Centenária Reserva Branco 2010,white,4.0,74.99,Portugal,Douro,//images.vivino.com/thumbs/0OyecPlxQ-GMRipHgty7qw_pl_480x640.png
1706208,Pêra Grave,2018,Pêra Grave Tinto 2018,red,4.3,9.95,Portugal,Alentejano,//images.vivino.com/thumbs/9zhjtrtYTcGOQmLBctRtzg_pl_480x640.png
1597554,Casa da Passarella,2015,Casa da Passarella Villa Oliveira Tinto 2015,red,4.2,34.47,Portugal,Dão,//images.vivino.com/thumbs/4clfCZLATeKeGlA_fBleFg_pl_480x640.png
2540669,Marquês de Marialva,2015,Marquês de Marialva Arinto Reserva 2015,white,3.8,9.5,Portugal,Beiras,//images.vivino.com/thumbs/i16thVYmRRiQRxAVNOJnOA_pl_480x640.png
8277349,Monte dos Perdigoes,2019,Monte dos Perdigoes Colheita Selecionada Branco 2019,white,3.8,4.87,Portugal,Alentejano,//images.vivino.com/labels/RprmXRgASQ2ht6VJyVl6LQ.jpg
2501397,Quinta do Perdigão,2013,Quinta do Perdigão Alfrocheiro 2013,red,4.1,11.95,Portugal,Dão,//images.vivino.com/thumbs/4FMby-vZSoiZ1UaFbKuPxw_pl_480x640.png
1799282,Cabeças do Reguengo,2015,Cabeças do Reguengo Solstício 2015,red,4.3,24.9,Portugal,Alentejano,//images.vivino.com/labels/JdU9KoYIRa-i659yaweEAw.jpg
1594682,Adega Regional de Colares,2016,Adega Regional de Colares Arenae  Malvasia 2016,white,4.0,17.9,Portugal,Colares,//images.vivino.com/thumbs/1k3h0v4qREObB_c5mUROpw_pl_480x640.png
22317,Luis Pato,2015,Luis Pato Baga Beiras Quinta do Ribeirinho Pé Franco 2015,red,4.7,120.0,Portugal,Beiras,//images.vivino.com/thumbs/wwlkFXpIRzOJYmx8ua50Lw_pl_480x640.png
5643278,Paulo Laureano,2017,Paulo Laureano Private Selection Vinhas Velhas Branco 2017,white,3.9,13.56,Portugal,Alentejo,//images.vivino.com/thumbs/xKWuQ_4lTQ-7WaII0U0yiQ_pl_480x640.png
3722798,Quinta Maria Izabel,2017,Quinta Maria Izabel Maria Izabel Rosé 2017,rosé,3.9,12.83,Portugal,Douro,//images.vivino.com/labels/sxjSi0HvTWK14XC7DYbgzA.jpg
1199470,Casa Ermelinda Freitas,2017,Casa Ermelinda Freitas Touriga Nacional Reserva 2017,red,3.8,8.76,Portugal,Península de Setúbal,//images.vivino.com/thumbs/UqqpAG1oTkyT-HWEhwxNBQ_pl_480x640.png
4108060,Quinta da Basilia,2016,Quinta da Basilia Douro Tinto 2016,red,3.7,8.76,Portugal,Douro,//images.vivino.com/labels/9SpIePsHRUqMCBw-vePMfg.jpg
1183111,Monte Branco,2016,Monte Branco Alento Reserva Tinto 2016,red,4.0,12.3,Portugal,Alentejo,//images.vivino.com/thumbs/eCl82znqRJu-17fFnQ5ZZA_pl_480x640.png
1243856,Quanta Terra,2017,Quanta Terra Grande Reserva Red 2017,red,4.4,20.31,Portugal,Douro,//images.vivino.com/thumbs/BSeSYqkpRMSiQ0qwW_7P5w_pl_480x640.png
1201772,Quinta da Romaneira,2018,Quinta da Romaneira Rosé 2018,rosé,3.9,10.18,Portugal,Douro,//images.vivino.com/thumbs/y_QXDV_NT2GGijjAdD26XA_pl_480x640.png
1146629,Dona Maria,2020,Dona Maria Rosé 2020,rosé,3.9,6.73,Portugal,Alentejo,//images.vivino.com/thumbs/oQF5m9SaTz-lgfFJd8ZZLw_pl_480x640.png
3757562,Curvos,2019,Curvos Avesso 2019,white,3.9,4.87,Portugal,Vinho Verde,//images.vivino.com/thumbs/vPNnC12aSZiaRfapsgxV9A_pl_480x640.png
1443588,Quinta do Ortigao,2018,Quinta do Ortigao Arinto - Bical 2018,white,4.0,6.42,Portugal,Bairrada,//images.vivino.com/thumbs/er20ZUh6QB6OFSxmJjjSNw_pl_480x640.png
2334566,Herdade dos Grous,2018,Herdade dos Grous Alentejano Reserva Branco 2018,white,4.1,14.6,Portugal,Alentejano,//images.vivino.com/thumbs/ePHV5BsOQHmShC2lLgWzdg_pl_480x640.png
1146596,Quinta dos Roques,2018,Quinta dos Roques Dão Encruzado 2018,white,4.0,15.49,Portugal,Dão,//images.vivino.com/thumbs/R74eC4M_QVyEPOG1FoJ9hg_pl_480x640.png
1478434,Outrora,2016,Outrora Bairrada Classico Baga 2016,red,4.4,28.14,Portugal,Beiras,//images.vivino.com/thumbs/_9WhV-RRR5eoP8RxwiuDcA_pl_480x640.png
8404724,Herdade das Servas,2019,Herdade das Servas Sangiovese 2019,rosé,3.8,9.29,Portugal,Alentejano,//images.vivino.com/labels/nLcqQ9ZfS9Syron2MsFtag.jpg
1508612,Ribeiro Santo,2018,Ribeiro Santo Reserva Tinto 2018,red,3.9,6.64,Portugal,Dão,//images.vivino.com/thumbs/wSUX696WRTGfeRDKJprooA_pl_480x640.png
1900580,Fagote,2016,Fagote Reserva Branco 2016,white,3.6,6.99,Portugal,Douro,//images.vivino.com/thumbs/SnBeGqZDSwu-gMVHz1Qm_w_pl_480x640.png
4075219,Soalheiro,2018,Soalheiro Terramatter Alvarinho 2018,white,4.2,13.19,Portugal,Monção e Melgaço,//images.vivino.com/thumbs/93_Uhy6qRnq_u1pcDaKIew_pl_480x640.png
1758888,Casa da Passarella,2017,Casa da Passarella A Descoberta Colheita Branco 2017,white,3.7,4.16,Portugal,Dão,//images.vivino.com/thumbs/MWfeKgt8SmWxkGiBGaK1Lw_pl_480x640.png
1257837,CARM,2017,CARM Vinha da Urze Tinto 2017,red,3.8,4.34,Portugal,Douro,//images.vivino.com/thumbs/HjC2UZuKS7-RMzjUWUMJow_pl_480x640.png
4656452,Quinta do Crasto,1998,Quinta do Crasto Colheita Porto 1998,fortified,4.3,41.46,Portugal,Porto,//images.vivino.com/thumbs/y5z_kaikQt6EXhsXVRAJZQ_pl_480x640.png
1424778,Passagem,2015,Passagem Reserva Red 2015,red,4.0,35.35,Portugal,Douro,//images.vivino.com/thumbs/w1d91cqhS2emfADSNeoXmg_pl_480x640.png
6685569,Seara d'Ordens,2018,Seara d'Ordens Gouveio Real 2018,white,3.9,9.29,Portugal,Douro,//images.vivino.com/labels/5GBC7ArqRB-D587_r2GU3Q.jpg
1214770,Evel,2018,Evel Douro Reserva Tinto 2018,red,3.9,15.0,Portugal,Douro,//images.vivino.com/thumbs/f-MfUVSNR7eTctH7-ftdBw_pl_480x640.png
1981379,Kompassus,2016,Kompassus Reserva Tinto 2016,red,3.9,10.53,Portugal,Bairrada,//images.vivino.com/thumbs/3tregWHHRV2JFvw7h4tyzA_pl_480x640.png
1612909,Quinta do Grifo (Terras do Grifo),2018,Quinta do Grifo (Terras do Grifo) Tinto 2018,red,4.0,5.75,Portugal,Douro,//images.vivino.com/thumbs/GNmbi3oEQWm3S7vLzvvaUw_pl_480x640.png
1612878,Herdade Grande,2016,Herdade Grande Gerações Colheita Seleccionada Branco 2016,white,3.6,7.52,Portugal,Alentejano,//images.vivino.com/thumbs/iBtMqpd3TQe9iyiTfdx9MA_pl_480x640.png
8519255,Taboadella,2018,Taboadella Reserva Jaen 2018,red,4.1,12.35,Portugal,Dão,//images.vivino.com/labels/NAPzozmfSYy-c-GIJ4Wscw.jpg
5834258,100 Hectares,2019,100 Hectares Sousão 2019,red,4.2,17.26,Portugal,Douro,//images.vivino.com/thumbs/B8FGLwR7Tza9O9o9Lz_PyQ_pl_480x640.png
2263573,Quintas de Melgaço,2018,Quintas de Melgaço Vinhas Velhas Alvarinho 2018,white,4.1,14.12,Portugal,Vinho Verde,//images.vivino.com/labels/xjM-RIg_T1qzBzv0yYfp5g.jpg
1278774,Kopke,2014,Kopke Douro Vinhas Velhas 2014,red,4.3,43.81,Portugal,Douro,//images.vivino.com/thumbs/FAFq27CPSA-z70cB_QISqw_pl_480x640.png
1405926,Seara d'Ordens,2010,Seara d'Ordens Vintage Port 2010,fortified,4.0,35.69,Portugal,Porto,//images.vivino.com/thumbs/Xo9mRfMGSx69A5ORcY13cQ_pl_480x640.png
1240368,Quinta do Cume,2015,Quinta do Cume Reserva Tinto 2015,red,4.1,14.07,Portugal,Douro,//images.vivino.com/thumbs/C53eiVJ4Tu-yUjtGFijyiQ_pl_480x640.png
2631043,Aneto,2017,Aneto Reserva Branco 2017,white,3.8,13.5,Portugal,Douro,//images.vivino.com/labels/1CM4I_WFTzK318qsT8BAAw.jpg
5138538,António Saramago,2016,António Saramago Reserva Branco 2016,white,4.2,12.82,Portugal,Península de Setúbal,//images.vivino.com/labels/Z18rgWIKSRmuKSsoMpU_bA.jpg
1172847,Vista Alegre,2016,Vista Alegre Vintage Port 2016,fortified,4.0,34.15,Portugal,Porto,//images.vivino.com/thumbs/uLXO9S3SSTKEI0KvZFLz1w_pl_480x640.png
1265625,Pedra Cancela,2014,Pedra Cancela Touriga Nacional 2014,red,4.0,17.61,Portugal,Dão,//images.vivino.com/thumbs/_mxtxIITSo-Y-A-FAwwS1A_pl_480x640.png
3352090,Quinta do Vallado,2020,Quinta do Vallado Prima 2020,white,4.0,6.0,Portugal,Douro,//images.vivino.com/thumbs/Xc7TmPqVSSihshUgp8yVaA_pl_480x640.png
1269166,Quinta Nova de Nossa Senhora do Carmo,2019,Quinta Nova de Nossa Senhora do Carmo Grainha Reserva 2019,red,4.3,12.51,Portugal,Douro,//images.vivino.com/thumbs/7hVBEDbgRV2U6kjmn7jyvA_pl_480x640.png
1230185,Colinas de São Lourenço,2016,Colinas de São Lourenço Bairrada Red 2016,red,3.6,5.99,Portugal,Bairrada,//images.vivino.com/thumbs/GFEMYyB-RlGdJSUnCTAWuQ_pl_480x640.png
1200770,Quinta das Cerejeiras,2018,Quinta das Cerejeiras Lisboa Tinto 2018,red,3.5,3.0,Portugal,Lisboa,//images.vivino.com/thumbs/MoyFRQH_SBeBk4TCS71t4Q_pl_480x640.png
4989151,Beyra,2019,Beyra Reserva Quartz Branco 2019,white,3.8,6.15,Portugal,Beira Interior,//images.vivino.com/thumbs/W3eP6aVpQt6Q4rbLSfDHQw_pl_480x640.png
4590431,Anselmo Mendes,2018,Anselmo Mendes Muros Antigos Avesso Escolha 2018,white,3.6,6.15,Portugal,Vinho Verde,//images.vivino.com/thumbs/MdrC3hq6TeCrFcy_058veQ_pl_480x640.png
1179446,Wine & Soul,2020,Wine & Soul Douro Guru Branco 2020,white,4.1,26.46,Portugal,Douro,//images.vivino.com/thumbs/byKy3nNwRlmQOdDyLD2Mwg_pl_480x640.png
1306828,Pessegueiro,2016,Pessegueiro Tinto 2016,red,4.2,20.31,Portugal,Douro,//images.vivino.com/thumbs/eKBcsC_hQACuLhRLWHNo8Q_pl_480x640.png
4262512,Lagoalva,2017,Lagoalva Barrel Selection Branco 2017,white,4.0,10.31,Portugal,Tejo,//images.vivino.com/thumbs/tc31yk7mQEiCj9dbq0oG3Q_pl_480x640.png
1949292,D. Graça,2013,D. Graça Reserva Tinto Cão 2013,red,3.5,17.61,Portugal,Douro,//images.vivino.com/labels/mcMUnyIKQs6w5h5yifUcaw.jpg
6831112,Ramos Pinto,2016,Ramos Pinto Tinta da Barca 2016,red,4.7,44.2,Portugal,Douro,//images.vivino.com/labels/zB6vmrOaT6SnIyAneOIcvg.jpg
4886890,Quinta de S. José,2017,Quinta de S. José Flor de S.José Réserva Branco 2017,white,3.9,16.37,Portugal,Douro,//images.vivino.com/labels/vPqBa2IITDiVoJdqbjbHdQ.jpg
2484848,Casa de Cello,2018,Casa de Cello Quinta de San Joanne Branco 2018,white,4.2,9.73,Portugal,Vinho Verde,//images.vivino.com/thumbs/qzBxs3PDTHujq01tAa4gOw_pl_480x640.png
1169273,Quinta do Passadouro,2016,Quinta do Passadouro Passa Tinto 2016,red,3.7,10.58,Portugal,Douro,//images.vivino.com/thumbs/fL0XHoYJS6y02BNgX-_pnA_pl_480x640.png
2282316,Quinta da Pedra Escrita,2018,Quinta da Pedra Escrita Branco 2018,white,3.9,10.18,Portugal,Douro,//images.vivino.com/thumbs/kC7lfgvVTDGIAcFDmce33w_pl_480x640.png
9020265,Susana Esteban,2019,Susana Esteban Tira o Véu 2019,white,4.2,22.12,Portugal,Alentejo,//images.vivino.com/labels/RKGJS5h6Tv6_9UCdlUMggA.jpg
3093996,Mira do Ó,2017,Mira do Ó Druida 2017,red,4.2,19.38,Portugal,Dão,//images.vivino.com/thumbs/0Lb6ZnZ9RXCBA38v3SOE6g_pl_480x640.png
1974062,Quinta do Mondego,2008,Quinta do Mondego Tinto 2008,red,3.8,8.76,Portugal,Dão,//images.vivino.com/thumbs/s8JAU-QgSyuXaR3Mnx6sBw_pl_480x640.png
1925611,Herdade do Sobroso,2019,Herdade do Sobroso Cellar Selection Tinto 2019,red,4.3,14.12,Portugal,Alentejo,//images.vivino.com/thumbs/mtWBoFAjRYKnb7yR6hwa3g_pl_480x640.png
1208656,Herdade de Coelheiros,2012,Herdade de Coelheiros Tapada de Coelheiros Garrafeira 2012,red,4.3,47.74,Portugal,Alentejano,//images.vivino.com/thumbs/MUKIAS9BTrKxjMfMx9J9sQ_pl_480x640.png
3920595,Mira do Ó,2017,Mira do Ó Vidente 2017,red,3.8,8.41,Portugal,Dão,//images.vivino.com/thumbs/gdIXpsSNQLigVUAzNZLSYw_pl_480x640.png
1296892,Campolargo,2017,Campolargo Diga? Branco 2017,white,4.0,11.06,Portugal,Bairrada,//images.vivino.com/labels/b7VOD113RnqdjW2uQLW2lQ.jpg
1397486,Campolargo,2010,Campolargo Diga? Petit Verdot 2010,red,3.8,25.58,Portugal,Bairrada,//images.vivino.com/thumbs/lfXPlNVnQTyJiKwjRJHUeQ_pl_480x640.png
1146628,Dona Maria,2020,Dona Maria Branco 2020,white,4.1,6.73,Portugal,Alentejano,//images.vivino.com/thumbs/46Az3KFjQQW7rRltUsutvw_pl_480x640.png
6800339,Quinta da Extrema,2017,Quinta da Extrema Reserva Tinto 2017,red,3.9,11.5,Portugal,Douro,//images.vivino.com/labels/-Uc3D5vtRLCzGuPcwbfyew.jpg
6139483,Herdade da Rocha,2015,Herdade da Rocha Reserva Especial Tinto 2015,red,4.5,100.0,Portugal,Alentejo,//images.vivino.com/labels/2FGs10J2R2Svr37EdLTncA.jpg
1946126,Quinta do Carvalhao Torto,2011,Quinta do Carvalhao Torto Estrada da Corte Tinto 2011,red,3.4,4.87,Portugal,Dão,//images.vivino.com/labels/00fx59z30znkg.jpg
2780656,Quinta do Pôpa,2018,Quinta do Pôpa Branco 2018,white,3.6,8.5,Portugal,Douro,//images.vivino.com/labels/yX-gHbQQSUyrr7tLJ84VJw.jpg
1246939,Salsus,2017,Salsus Branco 2017,white,3.9,10.99,Portugal,Vinho Verde,//images.vivino.com/thumbs/DJTj86h0SPWB5uR_Gu3fwA_pl_480x640.png
8381336,Herdade das Servas,2016,Herdade das Servas Parcela C Single Vineyard Carignan 2016,red,4.6,37.96,Portugal,Alentejo,//images.vivino.com/labels/sUkjtjxFQ5Cp6U-tZrIfPQ.jpg
2028967,Maçanita,2019,Maçanita Branco 2019,white,4.0,8.41,Portugal,Douro,//images.vivino.com/thumbs/wsI5QlGVSzO_HjT_tNtOiQ_pl_480x640.png
2283333,Casa da Passarella,2017,Casa da Passarella O Oenólogo Vinhas Velhas 2017,red,3.9,12.35,Portugal,Serra da Estrela,//images.vivino.com/thumbs/B4_HeTtrRmy7uX121f5S4Q_pl_480x640.png
5034624,Herdade do Sobroso,2020,Herdade do Sobroso Herdade do Sobroso Cellar Selection Branco 2020,white,4.3,14.12,Portugal,Alentejo,//images.vivino.com/thumbs/xAqJvzoOScqLid3gxaz7kQ_pl_480x640.png
1528803,Herdade da Calada,2018,Herdade da Calada Caladessa Tinto 2018,red,4.0,6.64,Portugal,Alentejo,//images.vivino.com/thumbs/XomgKSbPTBWkiV5sECuLjg_pl_480x640.png
4648916,Quinta da Plansel,2016,Quinta da Plansel Dorina Lindemann Colheita Seleccionada Touriga Nacional 2016,red,4.1,15.0,Portugal,Alentejano,//images.vivino.com/thumbs/fJmM0fItRdKUfRJbYaEqqA_pl_480x640.png
7943927,Herdade da Rocha,2016,Herdade da Rocha Grande Reserva Tinto 2016,red,4.6,48.0,Portugal,Alentejo,//images.vivino.com/labels/dHWqicznR5itmsKFfAztCg.jpg
8554778,Titan of Douro,2019,Titan of Douro Reserva Rosé 2019,rosé,4.2,17.26,Portugal,Douro,//images.vivino.com/labels/48kCEYyISaqjUH_N48FxUA.jpg
1434108,Herdade do Rocim,2017,Herdade do Rocim Grande Rocim Reserva Tinto 2017,red,4.5,55.75,Portugal,Alentejo,//images.vivino.com/thumbs/CzqHotUfQZiTHCpEmTMqPQ_pl_480x640.png
2774081,Dona Maria,2015,Dona Maria Júlio Bastos Grande Reserva 2015,red,4.3,23.36,Portugal,Alentejo,//images.vivino.com/thumbs/7eWkkIwrSvid-dcjp49tEA_pl_480x640.png
1736466,Quinta do Portal,2016,Quinta do Portal Grande Reserva 2016,red,4.3,22.92,Portugal,Douro,//images.vivino.com/thumbs/S32p9rDJRDSFRp1Rsf2BrA_pl_480x640.png
14847,Quinta do Zambujeiro,2016,Quinta do Zambujeiro Zambujeiro 2016,red,4.5,54.87,Portugal,Borba,//images.vivino.com/thumbs/sr3GN1vVQtGGZJsolkxq7w_pl_480x640.png
1449871,Malhadinha Nova,2017,Malhadinha Nova Branco 2017,white,4.2,27.95,Portugal,Alentejo,//images.vivino.com/thumbs/b8bh6G2IQiCUwxCLDo8R6g_pl_480x640.png
1199913,Luis Pato,2016,Luis Pato Pato Rebel 2016,red,3.7,8.81,Portugal,Beiras,//images.vivino.com/thumbs/jlmJTSPhSJWR2ibfNEW2pQ_pl_480x640.png
2051824,Campolargo,2014,Campolargo Espumante Bruto Rosé 2014,sparkling,3.9,17.5,Portugal,Bairrada,//images.vivino.com/thumbs/nActXiC5QLSN4gfPofZ8nQ_pl_480x640.png
1262662,Monte da Raposinha,2019,Monte da Raposinha Tinto 2019,red,3.7,8.9,Portugal,Alentejano,//images.vivino.com/thumbs/1S9iqlH6SZ6XiZnzZvaCvA_pl_480x640.png
1828934,Marcio Lopes,2020,Marcio Lopes Pequenos Rebentos Alvarinho 2020,white,4.0,7.92,Portugal,Vinho Verde,//images.vivino.com/thumbs/5hx8fG9FQde0XzeksfI2Cw_pl_480x640.png
1796405,Amoreira da Torre,2016,Amoreira da Torre Reserva 2016,red,3.9,17.9,Portugal,Alentejano,//images.vivino.com/thumbs/-ytCEkEuQ3W841aBSF-eBw_pl_480x640.png
4887083,Quinta da Falorca,2012,Quinta da Falorca Colheita Seleccionada 2012,red,3.7,13.05,Portugal,Dão,//images.vivino.com/labels/xeK35_w7Tb-x2IUzyEt8pw.jpg
2706045,Barranco Longo,2018,Barranco Longo Chardonnay 2018,white,3.7,8.5,Portugal,Algarve,//images.vivino.com/labels/QMnti2aiTWOxr4G7r7zxmw.jpg
4398985,Terra d'Alter,2015,Terra d'Alter Morde Tinto Cão Alentejano 2015,red,4.3,23.0,Portugal,Alentejano,//images.vivino.com/thumbs/FJkPfx5tQaCtY90Zc_rJ1Q_pl_480x640.png
1832943,Quinta da Ponte Pedrinha,2014,Quinta da Ponte Pedrinha Reserva 2014,red,4.0,14.9,Portugal,Dão,//images.vivino.com/thumbs/kDikuHh4TDaz8Hm0a0thAg_pl_480x640.png
1149939,Esmero,2016,Esmero Tinto 2016,red,4.2,15.9,Portugal,Douro,//images.vivino.com/thumbs/GDccwlMWTeimVxzhXtB7_g_pl_480x640.png
1171568,Marquês de Borba,2019,Marquês de Borba Tinto 2019,red,3.8,5.0,Portugal,Alentejo,//images.vivino.com/thumbs/Dg2_QcsWSL609O-4p6uxKg_pl_480x640.png
1368603,Ramos Pinto,2014,Ramos Pinto Late Bottled Vintage Port 2014,fortified,4.1,15.41,Portugal,Porto,//images.vivino.com/thumbs/ElP14ofHS7SfwutMC41OzA_pl_480x640.png
1142314,Quinta do Vale Meão,2019,Quinta do Vale Meão Meandro Douro Tinto 2019,red,4.1,10.9,Portugal,Douro,//images.vivino.com/thumbs/1bc2nU-0Qzq9kl0VsjSExQ_pl_480x640.png
1130542,Evel,2018,Evel Douro Tinto 2018,red,3.7,5.0,Portugal,Douro,//images.vivino.com/thumbs/ufgEdkriRp6ndEZIhD78fQ_pl_480x640.png
3705139,Quinta Maria Izabel,2017,Quinta Maria Izabel Maria Lzabel Branco 2017,white,4.2,16.5,Portugal,Douro,//images.vivino.com/thumbs/zVcMBcT1TIekUkxO5NpoKg_pl_480x640.png
1247331,Casa Ermelinda Freitas,2019,Casa Ermelinda Freitas Sauvignon Blanc - Verdelho 2019,white,4.1,8.76,Portugal,Península de Setúbal,//images.vivino.com/thumbs/GI7LssRdSbunR7p9UDjVEA_pl_480x640.png
1415392,Fagote,2015,Fagote Grande Reserva Vinhas Velhas 2015,red,4.0,14.56,Portugal,Douro,//images.vivino.com/thumbs/HIia82X1QW6xrwT5K867gA_pl_480x640.png
3948167,Soalheiro,2016,Soalheiro Oppaco Vinhão - Alvarinho 2016,red,3.8,13.23,Portugal,Monção e Melgaço,//images.vivino.com/thumbs/IDrokL11S5u3H8OBCg9gEQ_pl_480x640.png
3775535,Quinta do Ortigao,2016,Quinta do Ortigao Reserva 2016,red,3.7,7.43,Portugal,Bairrada,//images.vivino.com/thumbs/nnrOjDhYRWevaHtHTJ9d3g_pl_480x640.png
1290538,Prats & Symington (P+S),2015,Prats & Symington (P+S) Post Scriptum (de Chryseia) Douro 2015,red,4.0,20.0,Portugal,Douro,//images.vivino.com/thumbs/OuguRw1PRoy8rv-CjczKmQ_pl_480x640.png
81431,Quinta do Noval,1994,Quinta do Noval Vintage Port Nacional 1994,fortified,4.9,2784.65,Portugal,Porto,//images.vivino.com/thumbs/Dc4oCLqGQemNRNwH4Kjgsw_pl_480x640.png
81431,Quinta do Noval,2011,Quinta do Noval Vintage Port Nacional 2011,fortified,4.4,2480.0,Portugal,Porto,//images.vivino.com/thumbs/Dc4oCLqGQemNRNwH4Kjgsw_pl_480x640.png
1689617,São João,2015,São João Porta dos Cavaleiros Dão Reserva Tinto 2015,red,3.8,7.88,Portugal,Dão,//images.vivino.com/labels/7u3Im6lHQ8qSiSzq5uow-g.jpg
1219022,Casa Ermelinda Freitas,2018,Casa Ermelinda Freitas Quinta da Mimosa Palmela 2018,red,4.2,9.65,Portugal,Palmela,//images.vivino.com/thumbs/ZDh_cpCNSJON3GcU1DriWw_pl_480x640.png
2188922,Pacheca,2018,Pacheca Douro Superior Tinto 2018,red,3.8,8.76,Portugal,Douro Superior,//images.vivino.com/thumbs/RvzYFyYHRUeVgXc4wPGKGg_pl_480x640.png
1940544,Titular,2019,Titular Rosé 2019,rosé,3.7,6.15,Portugal,Dão,//images.vivino.com/thumbs/DxxHUCncR4uMRVvFHutz8w_pl_480x640.png
16385,Lavradores de Feitoria,2020,Lavradores de Feitoria Douro Branco 2020,white,3.8,3.81,Portugal,Douro,//images.vivino.com/thumbs/nNdvlcHRQl2I0JbaHnxbBA_pl_480x640.png
